track_name,artist,album,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Visitarte,Fármacos,Estado de Gracia,6Bq1re1ATK5HmekGYdOC6E,0.34,0.619,0.162,4,-15.973,1,0.0299,0.688,0.0,0.0673,0.297,73.037,157320,1
Agua,Miranda!,Es Mentira,2EZwmBwxtpZeAiV7444CSy,0.4,0.655,0.882,0,-1.576,1,0.0318,0.243,0.123,0.0982,0.842,160.012,283547,4
Je veux te voir,Yelle,Pop Up - De Luxe,0wDlzgeNkyRTCYOHRXhNsZ,0.18,0.924,0.651,7,-3.894,1,0.124,0.0203,0.0069,0.059,0.898,126.947,261920,4
Ansiedad (Peleo Con Las Sombras),Francisca Valenzuela,La Fortaleza,7mn16VwbUyfFxnN0SvsvZh,0.39,0.806,0.408,0,-8.076,1,0.0401,0.694,6.08e-06,0.129,0.4,114.152,143973,4
Esta Soy Yo,Francisca Valenzuela,Buen Soldado,4aJNMwyjD2xCEE2aWNbm2g,0.39,0.768,0.893,0,-4.443,1,0.0334,0.508,2.24e-05,0.0623,0.79,135.082,198200,4
Traición,Miranda!,Sin Restricciones,5v08rOeaJwVIpllUkIRCMI,0.39,0.776,0.895,9,-4.087,0,0.0476,0.0394,0.00267,0.0901,0.844,132.003,182960,4
Siempre Eres Tú,Francisca Valenzuela,Tajo Abierto,6OeNetsazlj6nZDCVVGpvP,0.26,0.542,0.451,10,-5.908,1,0.0275,0.00101,0.0,0.153,0.1,112.048,289647,4
Un mec en or,The Pirouettes,L'importance des autres,2wbAZV1OHh73k8IJGUpxrb,0.25,0.696,0.762,0,-5.854,0,0.0334,0.00934,0.119,0.138,0.784,120.021,221836,4
people you know,Isaac Delusion,uplifters,7puOab5SJiU27gWQBqr2hc,0.28,0.769,0.539,8,-6.06,0,0.0481,0.45,0.000194,0.101,0.576,119.961,217493,4
Música Acción,Bomba Estéreo,Blow Up,4akgHtmvPss9uinh028TUi,0.1,0.739,0.897,7,-5.542,1,0.0979,0.00757,1.29e-06,0.849,0.696,93.003,260693,4
La primavera,Fuel Fandango,Aurora,74E8G0Y0lkLDsmDG9i4GDZ,0.42,0.639,0.753,7,-7.273,0,0.0348,0.504,0.059,0.332,0.188,124.016,306507,4
La dose #4,Shaga,La dose #4,4gz5lyVmh6ZwF1OZgOHUNP,0.3,0.521,0.553,1,-5.048,1,0.326,0.561,4.54e-05,0.0849,0.33,90.23,204000,4
Johnny Marr,The Rebels Of Tijuana,La Bourgeoise,5WlGeFdTyrpmJgl9fDq4to,0.1,0.423,0.918,0,-4.261,1,0.0558,0.379,0.52,0.437,0.728,182.365,191060,4
Dreamers,Clément Froissart,Dreamers,6irG4zNsBSWfMgc8fJfHoo,0.2,0.544,0.418,0,-9.059,1,0.0246,0.216,0.149,0.0848,0.358,148.08,229000,4
Bon Bon Pour Les Rappers,Populous,Breathes The Best,6Ej1b9zCFfcsGRnMB0zvJG,0.16,0.588,0.551,11,-12.259,1,0.0418,0.023,0.851,0.103,0.502,79.756,147960,4
Getting Lost,Populous,W,7m4hltRB1wdStxQkhnHenY,0.21,0.415,0.66,0,-7.973,0,0.558,0.544,3.02e-05,0.107,0.259,174.714,200533,4
Adieu Tchin Tchin,Juliette Armanet,Petite Amie (Edition Délice),4UhyAFfxq0JGYvqORZ0cpq,0.31,0.693,0.191,9,-11.254,0,0.042,0.984,0.00102,0.108,0.254,125.27,179187,4
Pijamas,Babasónicos,Mucho,7mQMxYnDrMXqosQkv9ZZ3G,0.12,0.628,0.896,1,-6.498,0,0.0325,0.0954,0.000222,0.098,0.848,137.975,209920,4
Un Flash - [Blank],Babasónicos,Anoche,7qWZcwN7SaOERJDeSUNZMk,0.31,0.622,0.763,2,-5.588,1,0.0262,0.398,0.0,0.333,0.837,131.963,147680,4
Pijamas,Babasónicos,Desayunos movidos,6ZNNaBYKsRSa2UmDEObpDi,0.21,0.628,0.896,1,-6.498,0,0.0325,0.0937,0.000222,0.098,0.849,137.974,209947,4
Pastizal,Usted Señalemelo,Pastizal,4Y4aXeXs1em12ny74ysEAf,0.43,0.677,0.648,2,-8.304,1,0.0413,0.0305,0.00161,0.221,0.478,104.958,232272,4
Coco Maitai,Tunacola,Todos los Veranos del Mundo,1StWwq3oUXO5iXVRZ3ACwG,0.31,0.777,0.79,2,-5.184,0,0.154,0.0725,0.0,0.671,0.854,110.998,214280,4
Je t'aime encore - Montro Remix,Yelle,Je t'aime encore (Montro Remix),0zmPajXJTMPxVzaFyah0Ow,0.15,0.833,0.755,0,-5.147,1,0.177,0.334,0.0289,0.113,0.713,118.041,141122,4
A cause des garçons,Yelle,Pop Up - De Luxe,1CoccgZXb8p6dNQo8Eow1D,0.2,0.814,0.46,7,-5.293,1,0.0455,0.000501,0.0129,0.0976,0.823,126.016,226253,4
Árboles,Rubio,Pez,6BnwP2QxkUSFTKrxj1SFbb,0.2,0.598,0.59,2,-7.788,0,0.0285,0.349,0.126,0.14,0.0866,129.946,217956,4
Hacia el Fondo,Rubio,I,6aOp1wo92lTUGnTGkVfzyg,0.27,0.756,0.511,1,-8.167,1,0.0335,0.0191,0.016,0.118,0.624,105.002,197967,4
Sólo Quiero Que Me Salves Tú,Rubio,La Existencia,7lBJOE3OFhU6oWkXThvXb7,0.28,0.596,0.629,4,-8.514,1,0.0351,0.435,0.00597,0.103,0.327,92.532,264688,4
Latinoamericana,Alex Anwandter,Latinoamericana,4nJBK4YOmLsPCyKQNejR9A,0.34,0.773,0.626,2,-7.203,0,0.0374,0.248,0.165,0.108,0.624,115.029,268240,4
Las Cosas,Valdes,Gris,7tchQZbfdadxvl16IE3BYb,0.33,0.744,0.664,6,-7.472,0,0.0494,0.0345,0.000201,0.171,0.582,99.992,215644,4
Almost Superstars,Francisca Valenzuela,Tajo Abierto,4gxWLsWQ70dNneAcyKaK4r,0.23,0.56,0.941,10,-3.797,1,0.032,0.000228,0.0,0.0834,0.936,142.013,237739,4
Dernier Pays - Ricky Hollywood Remix,Barbagallo,Remixes et reprises,0O23LL9iFxwOjoGUFtXmQP,0.11,0.569,0.686,7,-9.292,1,0.0304,0.266,0.575,0.0571,0.437,104.996,251720,4
Planète Tokyo,Moodoïd,Cité Champagne,6Avt4FIt745eImjGTFX8Ms,0.14,0.617,0.872,7,-7.883,0,0.0417,0.0115,0.942,0.0986,0.961,130.003,287866,4
Langage,Moodoïd,Cité Champagne,6aARdhwSto2spvKvL8js4u,0.16,0.671,0.755,3,-6.658,0,0.0345,0.0617,0.0201,0.108,0.752,109.996,297958,4
Don,Miranda!,Noches De Cocktail,5pgI1aKX0HuwvCTwtPJkfz,0.11,0.835,0.754,6,-5.372,1,0.0827,0.0275,0.0,0.0499,0.962,119.977,184360,4
Perfecta - En Vivo,Miranda!,El Disco de Tu Corazón - Vivo,2wvvjEJfS1snT5npWYviWK,0.3,0.676,0.863,0,-4.896,1,0.0374,0.189,0.0,0.869,0.688,84.629,225053,4
A la Distancia,Miranda!,Magistral,3Qy9VcNZmUke23Z3cEWT52,0.37,0.681,0.737,0,-5.96,1,0.0314,0.00188,0.0,0.0938,0.436,115.009,211589,4
Aqueduc,Napkey,42,3YiZ6aFhV0jmftYaN2AePC,0.22,0.788,0.644,10,-8.281,0,0.0437,0.035,0.463,0.222,0.379,124.992,257280,4
Photos Souvenirs,Christine and the Queens,Nuit 17 à 52,3j5XhamBl8BZTt17TbjdZJ,0.24,0.458,0.655,1,-9.275,0,0.282,0.158,0.0259,0.102,0.419,193.619,197000,4
La grieta (feat. Chancha Via Circuito),Fuel Fandango,La grieta (feat. Chancha Via Circuito),73pHtLJhUKeBY4ZsqZ3Qqv,0.39,0.727,0.567,9,-9.693,0,0.137,0.222,0.0369,0.113,0.465,174.054,253103,4
Il Pleut,Emilie Simon,Emilie Simon,02XWDXNvhrhWXAyt5dS7wF,0.2,0.787,0.424,0,-8.232,1,0.0326,0.252,0.896,0.208,0.171,115.023,208787,4
Un nouveau monde,Emilie Simon,Un nouveau monde,5apUKsowahFWqr2C02IjfS,0.22,0.252,0.593,7,-8.18,0,0.0353,0.0997,0.0637,0.2,0.139,84.956,195306,4
Desierto,Populous,W,6c5YuJ7Vv7IqDDMyRQ7wK3,0.2,0.569,0.483,2,-11.588,0,0.0661,0.341,0.198,0.0818,0.0916,179.954,213747,4
Illusion Of Love (feat. Mattie Safer),Uffie,Sex Dreams And Denim Jeans,4FreWt5RLHR0CqMyyHJDHx,0.15,0.514,0.588,8,-8.324,1,0.0316,0.00671,4.07e-06,0.0942,0.0702,122.004,318653,4
Dismissed,Uffie,ED REC vol.2,07RN8SErjTSNsOGvuRehMV,0.16,0.805,0.815,1,-5.417,1,0.299,0.000205,0.00117,0.0922,0.736,129.119,227520,4
Solita - [Blank],Babasónicos,Anoche,1Nk15Qr5jegZqrNKPcdyMn,0.27,0.531,0.962,6,-3.746,1,0.0376,0.114,1.84e-06,0.0708,0.699,100.051,151013,4
Shambala,Babasónicos,Shambala,4E2wrI4acFsLpVDNppmQAW,0.4,0.494,0.378,4,-8.885,0,0.0486,0.59,1.39e-05,0.129,0.31,141.779,217958,4
Irresponsables - En Vivo,Babasónicos,Repuesto de Fe (En Vivo),27CiyWWdkSAM6mWfaNYaxt,0.4,0.392,0.965,4,-4.841,0,0.06,0.00289,0.0,0.885,0.725,187.919,164933,4
La Puntita,Babasónicos,Infame,41Exz0P3EDlhJfeANqroAt,0.39,0.519,0.464,4,-9.488,0,0.0253,0.421,0.00556,0.113,0.369,163.183,193306,4
Tu es beau,Yelle,Pop Up - De Luxe,60xfM8Za5Kd15uxwutXoq7,0.15,0.933,0.769,2,-6.944,1,0.0401,0.282,9.21e-05,0.0344,0.862,108.196,347280,4
Ce paradis,The Pirouettes,Monopolis,5qeMvHTd884wWZUHrVPSq8,0.25,0.748,0.726,4,-6.108,0,0.101,0.15,0.000312,0.119,0.891,187.487,187227,3
Soleil rare,The Pirouettes,Carrément carrément,4QU70B7XFTXyQ2XgmXAt5W,0.23,0.77,0.741,7,-6.02,0,0.0307,0.0816,9.75e-05,0.228,0.76,115.007,173133,4
Coup d'éclat,The Pirouettes,Carrément carrément,0g9ApxG20n99BKGG5Qyjsq,0.23,0.658,0.634,0,-5.229,0,0.0305,0.12,0.0,0.106,0.585,139.959,200427,4
"Ça ira, ça ira",The Pirouettes,Kitsuné Parisien (The Art de vivre Issue),0OhaNFuuaBcOzXGxWETaFT,0.17,0.781,0.606,0,-9.622,0,0.0712,0.0751,3.18e-05,0.106,0.91,110.021,213280,4
Au bord de l'eau,The Pirouettes,Carrément carrément,216pzdMQgbCsZiEd97w4PC,0.21,0.757,0.832,5,-5.509,0,0.0628,0.665,0.892,0.106,0.886,83.021,191813,4
Loulou,Juliette Armanet,Petite Amie (Edition Délice),2U7sPovQfwnzeLFZFlUCfb,0.31,0.668,0.741,5,-5.859,0,0.0276,0.0435,0.00255,0.0837,0.911,120.012,233760,4
Mexicali - Timboletti Remix,Polo & Pan,Mexicali (Remixes),4QKi7GfIzW6KUfI53PNHWk,0.2,0.823,0.429,7,-10.709,1,0.0508,0.0365,0.877,0.0952,0.556,113.99,410342,4
Luz,Rubio,Pez,5th61qLpx6uBoA195MPWG6,0.16,0.643,0.387,7,-9.124,0,0.0264,0.0987,0.0782,0.189,0.205,100.026,257622,4
Agua,Rubio,Mango Negro,0UxI8N8Wuyv9ZKdI1vKweX,0.26,0.477,0.398,4,-8.785,0,0.0593,0.542,0.00057,0.255,0.0755,209.556,240388,4
Eres Tan Travesti,La Prohibida,100k Años de Luz,3eq5YGGu4rAoQI6jY4HF6m,0.34,0.649,0.803,4,-5.282,1,0.0328,0.00218,1.85e-06,0.138,0.85,127.982,203267,4
Feelin' - Live,Bomba Estéreo,Live In Dublin,1qNdgzJ0fRA8egGchnjfDq,0.1,0.611,0.751,4,-7.01,0,0.0547,0.515,0.0141,0.757,0.175,101.578,210440,4
Malinche,Alex Anwandter,Latinoamericana,7uZf373xIx9iHM5Qq17cVn,0.33,0.638,0.817,6,-5.545,0,0.0362,0.0111,0.0128,0.312,0.92,155.992,296213,4
Épocas (Wet Baes Remix),CLUBZ,Épocas,6ZFutG3kv36KkErOAMMvuz,0.25,0.677,0.771,9,-8.286,0,0.0376,0.0103,0.235,0.0768,0.468,100.014,240000,4
Sueños por Cumplir (En Vivo),Pedropiedra,Sueños por Cumplir (En Vivo),7HsyAbNEGdwt6NQWTRZyIJ,0.0,0.653,0.455,9,-15.278,0,0.0425,0.0021,0.000103,0.108,0.163,95.997,232460,4
Es por Él,Miranda!,Safari,2afuFl8lOdgOwE8ac28IVD,0.38,0.71,0.99,3,-4.257,1,0.0472,0.0395,0.00183,0.0899,0.674,136.999,176179,4
Tiempo,Miranda!,Es Mentira,2edPmf8LVq1h5kDtSFu0FE,0.39,0.476,0.836,6,-2.644,1,0.0338,0.315,0.0,0.0898,0.548,77.987,335227,4
Quand on arrive en ville,Fhin,around.away,035mHbk2isDB3ZNakRLlte,0.18,0.806,0.328,2,-11.641,0,0.317,0.499,0.0,0.15,0.362,92.019,218010,4
Irréversible - Private Agenda Remix,Fhin,around.away (Remixes),6aU9Zuk4vXqJEssEXcIHiz,0.21,0.7,0.655,8,-10.985,0,0.047,0.155,0.745,0.075,0.53,90.015,356000,4
Picture of You - Crayon Remix,Fhin,around.away (Remixes),1iTe8SttNZMoD4lU6Vw9C6,0.19,0.755,0.392,6,-13.411,0,0.092,0.719,0.191,0.399,0.361,148.058,166000,4
Beyond Paradise,Hypnolove,Ghost Carnival,2Ic5zDmNN5XaxAQ0rTcGK0,0.19,0.704,0.68,9,-8.215,0,0.0343,0.19,0.0595,0.105,0.478,105.996,267907,4
Hero,Camp Claude,Double Dreaming,6Kjh2OV6Btykc0EJehRoOd,0.22,0.709,0.883,0,-6.473,1,0.0293,0.0174,0.181,0.2,0.951,117.989,172267,4
Holy Drops,Fhin,around.away,2Y8k5NtAuedlK2rgZA67FT,0.2,0.622,0.478,5,-11.771,0,0.0578,0.493,0.388,0.147,0.241,169.981,262760,3
La Nuit,Juliette Armanet,Petite Amie (Edition Délice),3uL3AVCwjEBy0dt4CVn3HS,0.3,0.665,0.568,2,-8.585,1,0.0426,0.522,0.002,0.0752,0.623,149.926,201773,4
Lovelinesse,Moriarty,Gee Whiz But This Is a Lonesome Town,3U1ub9vyVsytNKYKT36J6j,0.31,0.588,0.347,2,-7.453,0,0.0395,0.891,0.114,0.112,0.229,107.365,150293,1
Je t'aime encore - Jersey Remix,Yelle,Je t'aime encore (Remixes),2iTUjUI4YRKEMANxk8zv8u,0.14,0.75,0.474,8,-9.168,0,0.132,0.186,0.469,0.0958,0.143,124.987,220000,4
Je t'aime encore - Djemba Djemba Remix,Yelle,Je t'aime encore (Djemba Djemba Remix),7kx0qkmwoKWypYZiGVEwtu,0.13,0.869,0.513,0,-7.835,1,0.1,0.274,0.00019,0.109,0.58,120.025,176788,4
Minuit (La baie noire),Hollydays,Hollywood Bizarre,60MRHPyBtFFyjAofKV5197,0.23,0.784,0.568,4,-7.838,0,0.0466,0.252,5.8e-05,0.111,0.662,110.02,202269,4
Bien certain,Ezéchiel Pailhès,Oh !,6H6d18ycDz3lJZjg5pXveq,0.28,0.717,0.676,0,-11.411,0,0.0445,0.654,0.807,0.143,0.311,120.013,203867,4
Muscles,Bonnie Banane,Greatest Hits,6Tv1oirbWn9h3fQul1Hve4,0.18,0.306,0.779,1,-8.15,1,0.16,0.000838,1.81e-05,0.0641,0.242,179.829,181982,4
Bye Bye Papaye (Lexx Mix),Antena,Versions Speciales - Camino del Sol,0L2ZU4sFCQyB4yDO1XWBAd,0.13,0.753,0.538,9,-9.258,0,0.0408,0.439,0.64,0.308,0.79,142.096,292680,4
Qu'ils me traitent d'idiot,Charlie Boisseau,La légende du Roi Arthur (Deluxe Version),2Z7b4MxL0U3CllKmQ27rYp,0.24,0.598,0.451,1,-7.877,1,0.0465,0.209,0.0,0.0994,0.812,204.047,185947,4
Feu au lac,Bonnie Banane,Feu au lac,5pqKspJ55UZOnOadhtMllZ,0.13,0.384,0.371,7,-8.23,1,0.0574,0.835,4.06e-06,0.107,0.265,171.17,139480,5
Garde le pour toi,Paradis,Lounge Music,6ir66QgzgdrOjtigQxADDi,0.2,0.665,0.88,8,-7.475,0,0.0434,0.0086,0.471,0.156,0.503,117.009,406533,4
Fall (feat. Cuushe),Populous,Night Safari,1DhN0hYneezQL2nQnTChnQ,0.21,0.529,0.633,5,-11.485,0,0.0365,0.0265,0.748,0.351,0.162,179.937,272666,4
Estoy Rabioso,Babasónicos,Mucho,04eGPLLztD5kp1g0JxtITn,0.4,0.281,0.891,11,-5.316,1,0.0364,8.15e-05,0.000574,0.273,0.689,205.975,179667,4
Ideas,Babasónicos,A Propósito,4OrnBMfMkbd3DRg5l9pnfH,0.38,0.641,0.688,7,-5.821,1,0.0263,0.413,0.00675,0.219,0.779,104.977,239680,4
Los Calientes - En Vivo,Babasónicos,Desde Adentro - Impuesto de Fe (En Vivo),3T6of15LF2oUgNRei0yz6w,0.41,0.734,0.896,7,-7.128,1,0.0322,0.304,0.000349,0.745,0.838,119.993,241347,4
Negrita,Babasónicos,Romantisísmico,3YR4LSWg3okngWgLiJygxA,0.39,0.759,0.482,6,-9.119,0,0.0572,0.187,0.0404,0.11,0.776,79.996,220067,4
Deshoras - Version For USA,Babasónicos,A Propósito,6ldqWKyI1x5UrTH9wtys72,0.38,0.659,0.75,4,-5.407,1,0.0273,0.412,0.000583,0.272,0.865,131.641,213907,4
Tokyo at Dawn,Napkey,42,2rKA2SefYeGTxWBbVzdfPy,0.24,0.687,0.707,2,-8.383,0,0.0357,0.031,0.834,0.125,0.257,118.013,256271,4
Maldonne,Clea Vincent,Nuits sans sommeil,66o7ityVVYb59JpBMWJjmB,0.21,0.7,0.651,7,-7.431,0,0.0321,0.358,8.82e-06,0.0689,0.46,105.999,196760,4
Méchant loup,Clea Vincent,Non mais oui,5bDiIUHcKSLdzUzYudGatM,0.19,0.754,0.477,9,-9.147,0,0.0514,0.503,0.0372,0.151,0.566,113.95,240988,4
Al Siguiente Nivel,Javiera Mena,Esquemas Juveniles,64mWj8LzSxjGADSksnNrma,0.32,0.454,0.653,1,-7.016,1,0.0347,8.48e-05,0.00206,0.129,0.505,167.977,244374,4
Mentira,Miranda!,Es Mentira,3oxwfJItXS1kLygDRghzaY,0.38,0.799,0.877,5,-3.104,0,0.0344,0.232,0.0,0.104,0.973,117.015,233467,4
El Showcito,Miranda!,Miranda Es Imposible!,5ZHIRNSpqMEUa4GkYdkTBW,0.37,0.912,0.732,7,-4.798,1,0.0718,0.132,0.00125,0.0537,0.92,125.002,196987,4
Las Niñas Quieren...,Pedropiedra,Pedropiedra (Reedición),2x3pqDiODCYvtD3uWe0aTJ,0.4,0.729,0.691,5,-3.643,1,0.0337,0.668,0.0,0.142,0.752,93.014,205093,4
Al Final del Mundo Feat. Claudio Parra,Francisca Valenzuela,La Fortaleza,3x7RNPV1veF8dDhfLXMY1I,0.36,0.849,0.699,11,-6.117,0,0.0532,0.113,3.13e-05,0.224,0.616,115.03,244333,4
Lo Que Hacemos Sin Mirar,Fármacos,Reversiones en Casa,4xXMPs94oXdMG7LNiIft5d,0.28,0.482,0.292,7,-11.033,1,0.0365,0.447,0.1,0.0685,0.295,61.987,198665,4
Tilted (Clock Opera Remix),Christine and the Queens,Tilted (Remixes),1OSAn6FyWvdQzyzv9ZfC7g,0.07,0.693,0.647,1,-7.843,1,0.033,0.181,0.227,0.165,0.418,106.004,219064,4
PRONTO! (Fred Falke Remix),CLUBZ,PRONTO! (Remixes),0LnK4cuyUbp8TpWdaTi1U7,0.2,0.664,0.779,1,-5.494,0,0.0359,0.000301,0.621,0.0784,0.416,115.993,317463,4
Traición,Alex Anwandter,Amiga,2SxrtXQUB0dDDY3QPFlnZ2,0.34,0.696,0.829,8,-4.552,0,0.0366,0.00296,0.0829,0.101,0.567,116.977,255255,4
Irreversible,Fhin,around.away,0BJcM5BiDZqzPo8YpMrEAH,0.18,0.505,0.29,8,-13.155,0,0.126,0.843,0.00137,0.105,0.259,139.798,232286,4
El Fruto,Rubio,Mango Negro,0axvnCDpWzUSGKjx6F5KNu,0.25,0.556,0.656,2,-9.87,1,0.0907,0.676,0.772,0.0937,0.242,130.01,108987,4
Sólo Quiero Que Me Salves Tú,Rubio,Mango Negro,5vGc1m8ms9GdfqjCH2K5Gk,0.26,0.596,0.629,4,-8.514,1,0.0351,0.435,0.00597,0.103,0.327,92.532,264688,4
Aquí Te Espero,Felicia Morales,Aquí Te Espero,39gD4hF7Ny92twfFgRaRxh,0.24,0.609,0.727,9,-7.227,0,0.0327,0.00276,0.384,0.0452,0.95,137.974,174307,4
Ella Se Abismó,VANZA,Abismada,141Yay9CYYOHC38zuUSHxg,0.17,0.703,0.756,7,-6.242,1,0.0341,0.0573,0.0661,0.248,0.723,119.969,228000,4
Brand New Car,Uffie,Sex Dreams And Denim Jeans,6AhcrUyTKFwd3g7EgVKaMc,0.14,0.898,0.899,1,-5.439,1,0.238,0.278,0.00154,0.501,0.819,132.086,199347,4
Ah oui,Seth XVI,Nice Boy,0I9VneFSOZsywFgU0VrEpE,0.0,0.551,0.413,4,-9.772,1,0.107,0.017,0.000313,0.122,0.436,97.772,181266,4
Monster,Seth XVI,Nice Boy,0J7E2gzXkemkN8AqpRxJe6,0.0,0.659,0.508,7,-9.543,0,0.0327,0.11,0.215,0.144,0.709,124.944,195840,4
Flavours,Teeers,After The After,4ogXhsio7KGuRP5hQKRwfs,0.34,0.725,0.452,8,-8.773,1,0.0452,0.276,0.0,0.38,0.644,141.979,238213,4
Fleur de saison - Gypsy Version,Emilie Simon,The Jesus Rolls (Original Score),3Avz4O183uilhgTUQ7hGRi,0.21,0.637,0.979,11,-5.506,0,0.122,0.024,0.00277,0.177,0.512,143.051,246273,4
Quand Vient Le Jour,Emilie Simon,Mue,3p5pZjmwEtJYhZYuRvdMgK,0.1,0.627,0.713,4,-7.1,0,0.0321,0.0131,0.276,0.165,0.372,124.056,192093,4
Paris j'ai pris perpète,Emilie Simon,Mue,0PyAOwryPUxZcyG2vSUJRL,0.11,0.557,0.537,9,-7.104,0,0.0286,0.137,0.000957,0.103,0.436,140.019,234960,4
Crocodile,Seth XVI,Nice Boy,1UaOdzumqRKKtr7Us9JQRN,0.0,0.752,0.673,7,-11.188,0,0.0617,0.207,0.692,0.0896,0.074,119.957,184084,4
The Frozen World,Emilie Simon,March of the Empress,29dHmvrfps8bW2KEy7Nd66,0.15,0.655,0.577,0,-10.644,0,0.039,0.3,0.177,0.058,0.135,120.002,263279,4
Super amer,Seth XVI,Nice Boy,2VAkMeAFFpclVjdiSQLWhW,0.0,0.811,0.568,1,-9.984,1,0.131,0.229,0.000241,0.191,0.621,129.075,194897,4
All About You,Seth XVI,All About You,0LnciT101sDYlaphXlsyRU,0.21,0.753,0.547,0,-7.325,0,0.0404,0.0319,0.0532,0.107,0.33,111.015,268947,4
Rainbow,Seth XVI,Nice Boy,0TOqmDhQrMEgPnI6eqGcAf,0.0,0.735,0.602,7,-10.214,1,0.0783,0.0389,0.0535,0.0813,0.409,120.99,151810,4
Kalimero,Seth XVI,Nice Boy,3WMRZauccCgWkRnmJSlOOe,0.0,0.642,0.552,6,-10.278,0,0.0467,0.176,0.000413,0.0613,0.481,159.986,159750,4
Fleur De Saison,Emilie Simon,Live à l'Olympia,4Uzl1tHbzbFTG6FeNXzna2,0.16,0.618,0.834,9,-9.841,1,0.17,0.0176,0.104,0.726,0.501,142.982,253000,4
Nice Boy,Seth XVI,Nice Boy,0kIlnBLxKZqbt8gr8jUe7u,0.0,0.666,0.538,5,-12.897,1,0.0473,0.473,0.0498,0.12,0.453,90.004,210667,4
Casi,Babasónicos,Romantisísmico,4e7ApIA08hwHwezBJaJFou,0.4,0.675,0.481,9,-9.852,0,0.0298,0.791,2.04e-06,0.105,0.318,99.168,186827,4
Desfachatados,Babasónicos,Miami,6A9xXDSHU6gHKl6bdIoCp4,0.41,0.584,0.973,11,-6.943,0,0.046,0.013,0.000677,0.356,0.696,124.058,233627,4
Rêver de toi,The Pirouettes,Monopolis,30489OA9tu0GLrehVeLLn4,0.26,0.769,0.517,0,-7.93,0,0.0386,0.167,0.0,0.0943,0.474,127.032,248120,4
Le matin l'été indien,The Pirouettes,Pirouettes EP,3q6nnlnaWWh6gKcNeyxZnY,0.25,0.684,0.764,2,-7.967,1,0.0271,0.113,0.071,0.115,0.433,119.972,257736,4
Tu peux compter sur moi,The Pirouettes,Tu peux compter sur moi,3OKJTb20Sz3zY7WyIhSuUw,0.21,0.763,0.638,4,-7.789,0,0.0424,0.54,0.0417,0.0736,0.469,105.022,258267,4
Fiesta - R3hab Remix,Bomba Estéreo,Fiesta (The Remixes),4jxGp4tn8t1ukyB9JYkEq7,0.2,0.696,0.936,9,-4.409,1,0.101,0.00209,0.0347,0.112,0.503,128.033,223125,4
Ici & Maintenant (Here & Now) - Kane West Remix,Yelle,Ici & Maintenant (Here & Now) - Single,754jjHvzXsi1SIrmQfRE1G,0.11,0.651,0.65,1,-5.491,1,0.312,0.00754,0.000301,0.0658,0.323,119.957,273750,4
Je Veux Te Voir,Yelle,Pillowface and His Airplane Chronicles,7fumwKzs7Mf4qPd130slcL,0.08,0.849,0.682,7,-5.626,1,0.171,0.00446,0.069,0.13,0.838,132.675,213387,4
I Wish I Had a Hat,Ela Minus,Adapt.,3wabQRuDHUCg7Zhvu905mD,0.22,0.652,0.345,0,-14.798,1,0.0542,0.371,0.758,0.122,0.266,97.032,173853,4
Saint James Infirmary - Live,Moriarty,Echoes from the Borderline (Live),43O1ZkwbJkAoRhtpLwbT9h,0.29,0.513,0.272,4,-14.996,0,0.366,0.602,8.47e-06,0.767,0.239,95.789,256067,4
Fireday - Live,Moriarty,Echoes from the Borderline (Live),58dciytXMsxMsUYTTRCKJq,0.3,0.634,0.314,11,-15.505,0,0.0931,0.777,0.0729,0.679,0.532,112.2,275107,4
Estremecer,Francisca Valenzuela,Tajo Abierto,0r2uX816KZVxUHRigh090c,0.27,0.629,0.763,7,-4.795,1,0.0376,0.00217,4.09e-06,0.0908,0.383,129.003,229330,4
Perfecta - Versión Con Julieta Venegas,Miranda!,The History 2002-2007,4bkVRWByDpzawUyZCbwow7,0.31,0.636,0.743,0,-5.338,1,0.0491,0.159,0.0,0.292,0.815,169.892,225053,4
Bailarina,Miranda!,El Templo del Pop,75tGNsDOC6mMkIzx8AANNS,0.35,0.692,0.958,7,-5.336,1,0.0524,0.149,0.0078,0.301,0.912,116.986,282813,4
La Joya,Javiera Mena,Otra Era,34L3f8mJiuG6395hc3qap9,0.35,0.63,0.892,2,-3.793,1,0.0409,0.0337,0.0,0.608,0.92,102.993,207520,4
But Now a Warm Feel Is Running - Neanticones Remix,Fhin,A Crack in the Eyes (Remixes),1VqW4bCPHCOAc3AvmLCvNr,0.17,0.722,0.508,2,-7.691,0,0.195,0.24,0.00129,0.0703,0.283,89.995,280000,4
I'll Figure It Out,Fhin,I'll Figure It Out,5HO9YZBBOuQHGeZWW87Nz1,0.17,0.696,0.449,11,-12.92,1,0.116,0.75,0.0788,0.311,0.24,135.895,201200,4
"Simple, Classic, Beautiful",Hypnolove,Ghost Carnival,78unzyARk7dmabB0mKm1Yf,0.17,0.698,0.75,2,-9.112,1,0.0375,0.00136,0.871,0.161,0.339,119.043,252213,4
Adieu l'enfance,La Féline,Adieu l'enfance,1H1GmMhLyObIV4jkRNQs8a,0.19,0.642,0.771,0,-4.491,0,0.0305,0.305,0.344,0.0981,0.277,125.979,304960,4
